,id,name,proportion_technical,founder_from_institute,founder_has_phd,founder_pat_pub
522,244261,Captain Contrat,0.0,0.0,0.0,0.0
523,892145,Walnut Algorythm,0.25,0.0,0.0,0.0
524,864286,Wandercraft,0.4375,0.0,0.0,0.0
525,1748313,Watoo,0.3333333333333333,0.0,1.0,1.0
526,951941,Wavely,0.47619047619047616,1.0,0.0,0.0
527,906875,Waykonect,0.043478260869565216,0.0,0.0,0.0
528,959918,Webdrone,0.2608695652173913,0.0,0.0,0.0
529,148993,Weenat,0.2,0.0,0.0,0.0
530,1834213,Weeroc,0.8,1.0,0.0,0.0
531,899247,Whylots,0.6666666666666666,0.0,0.0,0.0
532,958374,Wi6labs,0.42857142857142855,0.0,0.0,0.0
533,1837160,WiseBIM,0.36363636363636365,1.0,1.0,1.0
534,3388,WiThings,,,,
535,968670,Wuha,,,,
536,1683410,Wupatec,0.8888888888888888,0.0,1.0,0.0
537,899753,Xenothera,0.4,0.0,0.0,0.0
538,1742705,XSun,0.5555555555555556,0.0,0.0,0.0
539,923519,Xtramile,0.26666666666666666,0.0,0.0,0.0
540,1248656,Xtrem Logic,0.5,1.0,1.0,0.0
541,198955,Yealth,0.0,0.0,0.0,0.0
542,73598,Ynsect,0.2803738317757009,0.0,0.0,1.0
543,1748291,Yogoko,0.5,1.0,1.0,0.0
544,79521,Youboox,0.11904761904761904,0.0,0.0,1.0
545,983920,Z3DLAB,0.6666666666666666,0.0,0.0,1.0
546,892715,Zelros,0.275,0.0,0.0,0.0
547,79546,Safran,,,,
548,213948,DBV Technologies,,,,
549,20852,SIGFOX,,,,
550,1484181,Stilla Technologies,0.4626865671641791,0.0,2.0,1.0
551,908268,Imcheck Therapeutics,0.6129032258064516,0.0,0.0,0.0
552,34258,Shift Technology,,,,
553,73370,Sequans Communications,,,,
554,901183,Mauna Kea Technologies,0.37681159420289856,0.0,1.0,1.0
555,79363,Kalray,0.32608695652173914,0.0,2.0,0.0
556,907156,Vivet Therapeutics,0.17647058823529413,0.0,1.0,0.0
557,910589,Robocath,0.44680851063829785,0.0,1.0,0.0
558,214014,DOMAIN Therapeutics,0.5614035087719298,1.0,1.0,0.0
559,899711,Pdc*line pharma,0.875,1.0,1.0,1.0
560,13122,Enterome,0.46,0.0,1.0,0.0
561,968576,Hyperlex,0.2,0.0,0.0,1.0
562,213056,Nanobiotix,0.29347826086956524,1.0,1.0,0.0
563,894818,Acticor biotech,0.4,0.0,2.0,1.0
564,864392,Teemo,0.08695652173913043,0.0,0.0,0.0
565,894833,Corwave,0.6842105263157895,0.0,0.0,0.0
566,74165,GenSight Biologics,0.22857142857142856,0.0,0.0,0.0
567,945678,Another Brain,0.5740740740740741,0.0,0.0,0.0
568,1659880,Incepto Medical,,,,
569,215312,Eyevensys,0.6363636363636364,0.0,0.0,0.0
570,928616,Inato,0.14814814814814814,0.0,0.0,0.0
571,1660604,PKvitality,0.46153846153846156,0.0,0.0,0.0
572,1518870,Innov'ATM,0.4117647058823529,0.0,0.0,0.0
573,1742553,NH TherAguix,0.4,0.0,0.0,1.0
575,893013,Nenuphar-wind,0.375,0.0,0.0,0.0
576,964594,TRiCares,0.0,0.0,0.0,0.0
577,1741345,Ermium Therapeutics,0.6,1.0,1.0,1.0
578,1792486,NEOBRAIN,0.13333333333333333,0.0,0.0,0.0
579,1458347,Parimmune.com,0.5,0.0,1.0,0.0
580,1842002,Alice&Bob,0.6666666666666666,0.0,2.0,0.0
581,1483187,Go Touch VR,0.08333333333333333,0.0,0.0,0.0
582,1836121,NANOZ,0.375,0.0,0.0,0.0
583,1891378,Hera - Mi,0.36363636363636365,0.0,1.0,0.0
584,1924305,Uniris,,,,
585,1767968,BONE 3D,0.29411764705882354,0.0,0.0,0.0
586,1758003,Ominilabs,,,,
587,1468030,Microfactory SAS,0.6,0.0,1.0,1.0
588,178134,Plume Labs,0.3333333333333333,0.0,0.0,0.0
589,123212,Pixium Vision,0.5172413793103449,0.0,0.0,0.0
590,32660,Actility,0.3865546218487395,0.0,0.0,0.0
591,212924,Erytech Pharma,,,,
592,899543,ENYO Pharma,0.39285714285714285,1.0,2.0,0.0
593,105143,Aryballe Technologies,0.6666666666666666,0.0,2.0,0.0
594,899235,Greenwaves Technologies,0.41379310344827586,0.0,0.0,0.0
595,1861981,Affluent Medical,,,,
596,1726338,Da Volterra,0.35294117647058826,0.0,0.0,0.0
597,894888,Eligo,0.6470588235294118,1.0,1.0,1.0
598,674072,Scipio bioscience,0.5416666666666666,1.0,2.0,0.0
